status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,year
for_sale,5,5,0.4,Manchester,Connecticut,6042,2996.0,2016-03-11,399900.0,2016
for_sale,3,1,0.27,Vernon,Connecticut,6066,1152.0,2018-07-25,197000.0,2018
for_sale,4,3,0.38,South Windsor,Connecticut,6074,2338.0,1987-11-19,386900.0,1987
for_sale,3,3,1.02,Coventry,Connecticut,6238,1201.0,2005-06-20,349000.0,2005
for_sale,3,1,1.0,Stafford,Connecticut,6076,1008.0,2021-09-20,229900.0,2021
for_sale,3,2,0.63,East Hartford,Connecticut,6108,2189.0,2021-05-21,299900.0,2021
for_sale,2,1,0.99,Vernon,Connecticut,6066,1163.0,2015-11-10,210000.0,2015
for_sale,4,4,0.37,Vernon,Connecticut,6066,2365.0,2008-03-17,295000.0,2008
for_sale,4,4,1.0,Glastonbury,Connecticut,6033,2501.0,2002-06-18,575000.0,2002
for_sale,3,2,0.45,South Windsor,Connecticut,6074,1416.0,2017-06-12,299900.0,2017
for_sale,4,4,2.24,Glastonbury,Connecticut,6033,3495.0,2006-05-01,689900.0,2006
for_sale,8,4,0.24,Manchester,Connecticut,6040,2926.0,2003-04-23,389900.0,2003
for_sale,6,3,0.38,Ellington,Connecticut,6029,3528.0,2019-10-02,319900.0,2019
for_sale,6,4,0.17,Manchester,Connecticut,6042,2190.0,2019-04-02,309000.0,2019
for_sale,4,3,1.03,Tolland,Connecticut,6084,2424.0,2007-08-06,449900.0,2007
for_sale,3,2,1.48,Tolland,Connecticut,6084,2125.0,2013-07-30,274900.0,2013
for_sale,4,3,1.63,Tolland,Connecticut,6084,2415.0,1998-09-09,439000.0,1998
for_sale,4,3,1.88,Hebron,Connecticut,6248,2563.0,1995-08-09,475000.0,1995
for_sale,3,2,2.06,Stafford,Connecticut,6076,1738.0,2011-06-09,325000.0,2011
for_sale,4,4,3.0,Windsor,Connecticut,6095,3715.0,2020-02-24,479900.0,2020
for_sale,3,2,0.3,Ellington,Connecticut,6029,1284.0,2012-08-03,265000.0,2012
for_sale,5,3,1.1,South Windsor,Connecticut,6074,4081.0,2006-06-30,489900.0,2006
for_sale,3,3,0.17,Manchester,Connecticut,6040,1968.0,2017-08-18,249900.0,2017
for_sale,6,2,0.15,Vernon,Connecticut,6066,3201.0,2012-03-01,249900.0,2012
for_sale,3,3,0.69,East Windsor,Connecticut,6016,2022.0,2002-05-30,319900.0,2002
for_sale,2,1,0.26,Manchester,Connecticut,6042,1108.0,2009-04-15,199900.0,2009
for_sale,3,1,0.57,Somers,Connecticut,6071,1473.0,1987-06-04,269900.0,1987
for_sale,3,2,0.14,Manchester,Connecticut,6042,1248.0,2014-03-31,240000.0,2014
for_sale,3,1,0.26,Manchester,Connecticut,6042,1336.0,2007-05-29,249000.0,2007
for_sale,4,5,1.25,Manchester,Connecticut,6042,3725.0,2004-06-04,689900.0,2004
for_sale,3,3,2.26,Ellington,Connecticut,6029,2284.0,2017-11-14,569900.0,2017
for_sale,4,3,1.42,Marlborough,Connecticut,6447,2400.0,2004-09-24,399000.0,2004
for_sale,3,3,4.8,Columbia,Connecticut,6237,1378.0,2013-06-28,309900.0,2013
for_sale,3,1,1.3,Columbia,Connecticut,6237,1080.0,2005-11-16,279900.0,2005
for_sale,3,2,0.26,Manchester,Connecticut,6040,1211.0,2004-12-06,204900.0,2004
for_sale,3,3,0.51,Manchester,Connecticut,6040,2152.0,2021-12-16,389900.0,2021
for_sale,3,3,0.48,Manchester,Connecticut,6040,2260.0,2007-06-04,485000.0,2007
for_sale,5,8,1.93,Glastonbury,Connecticut,6073,5353.0,2021-03-24,925000.0,2021
for_sale,3,2,0.93,Ellington,Connecticut,6029,1028.0,2021-11-10,259900.0,2021
for_sale,3,2,0.19,Manchester,Connecticut,6040,1197.0,2014-01-15,229900.0,2014
for_sale,4,6,4.3,Glastonbury,Connecticut,6033,4042.0,2004-12-09,1500000.0,2004
for_sale,4,3,1.72,Coventry,Connecticut,6238,2313.0,2020-09-15,519900.0,2020
for_sale,4,3,1.42,Coventry,Connecticut,6238,2518.0,2020-09-15,549900.0,2020
for_sale,2,2,3.0,Mansfield,Connecticut,6268,1248.0,2014-04-28,136000.0,2014
for_sale,3,2,0.5,Vernon,Connecticut,6066,1536.0,2009-08-10,149900.0,2009
for_sale,4,3,3.09,Ellington,Connecticut,6029,2684.0,2001-11-29,459900.0,2001
for_sale,5,3,0.51,East Windsor,Connecticut,6088,1568.0,1988-11-15,234500.0,1988
for_sale,3,2,1.28,Columbia,Connecticut,6237,1882.0,2012-09-12,314999.0,2012
for_sale,4,2,0.48,Vernon,Connecticut,6066,1042.0,1991-04-23,165000.0,1991
for_sale,2,1,0.34,Coventry,Connecticut,6238,1056.0,2020-12-28,199900.0,2020
for_sale,3,3,1.08,Vernon,Connecticut,6066,3277.0,2004-04-05,529900.0,2004
for_sale,3,2,0.73,Columbia,Connecticut,6237,1436.0,2003-09-08,285000.0,2003
for_sale,6,3,0.47,Vernon,Connecticut,6066,2588.0,1987-01-22,259900.0,1987
for_sale,3,3,0.92,Somers,Connecticut,6071,2215.0,2004-11-01,385000.0,2004
for_sale,3,3,0.96,Coventry,Connecticut,6238,1540.0,2007-01-22,299900.0,2007
for_sale,3,3,1.17,Manchester,Connecticut,6042,2400.0,2018-10-26,379900.0,2018
for_sale,3,1,0.46,Stafford,Connecticut,6076,1092.0,2016-03-02,220000.0,2016
for_sale,4,3,1.4,Mansfield,Connecticut,6268,1656.0,2007-08-22,319900.0,2007
for_sale,1,1,0.5,Templeton,Massachusetts,1436,620.0,2002-08-30,179900.0,2002
for_sale,3,1,0.22,East Hartford,Connecticut,6108,1336.0,2005-11-01,215000.0,2005
for_sale,3,3,0.21,Manchester,Connecticut,6040,1572.0,2014-06-30,300000.0,2014
for_sale,3,2,0.1,Manchester,Connecticut,6042,1256.0,2007-05-24,224900.0,2007
for_sale,5,4,0.89,South Windsor,Connecticut,6074,2521.0,2016-03-16,469900.0,2016
for_sale,3,1,0.34,Coventry,Connecticut,6238,992.0,2021-03-25,244900.0,2021
for_sale,4,2,0.17,Manchester,Connecticut,6040,1584.0,2011-05-23,250000.0,2011
for_sale,2,1,0.11,Coventry,Connecticut,6238,667.0,2000-06-19,179500.0,2000
for_sale,2,1,0.05,Athol,Massachusetts,1331,896.0,1999-03-05,69900.0,1999
for_sale,6,4,0.17,Manchester,Connecticut,6042,2680.0,2007-05-23,214900.0,2007
for_sale,4,3,0.69,Vernon,Connecticut,6066,2217.0,1993-04-29,354900.0,1993
for_sale,3,2,0.1,Manchester,Connecticut,6040,1178.0,2020-05-01,199900.0,2020
for_sale,3,2,1.04,Hebron,Connecticut,6248,1360.0,2016-08-08,295000.0,2016
for_sale,4,5,1.4,Ellington,Connecticut,6029,2808.0,2014-06-16,549900.0,2014
for_sale,3,3,0.36,South Windsor,Connecticut,6074,1344.0,2013-06-24,299900.0,2013
for_sale,3,3,0.59,South Windsor,Connecticut,6074,1376.0,1994-08-01,324900.0,1994
for_sale,4,3,0.73,Glastonbury,Connecticut,6033,2649.0,2002-07-31,624900.0,2002
for_sale,6,4,1.45,Ellington,Connecticut,6029,2432.0,2019-03-11,329900.0,2019
for_sale,4,2,0.19,Manchester,Connecticut,6040,1080.0,1999-10-01,115000.0,1999
for_sale,5,3,0.12,Vernon,Connecticut,6066,1834.0,2003-11-04,239900.0,2003
for_sale,2,1,2.48,Marlborough,Connecticut,6447,1338.0,2013-08-07,289900.0,2013
for_sale,4,2,0.41,Somers,Connecticut,6071,1238.0,2013-04-29,264900.0,2013
for_sale,3,2,1.06,Somers,Connecticut,6071,1778.0,2018-04-03,330000.0,2018
for_sale,3,2,0.52,Manchester,Connecticut,6040,1416.0,2021-10-01,264900.0,2021
for_sale,3,2,0.84,Bolton,Connecticut,6043,1330.0,2009-09-08,275000.0,2009
for_sale,3,1,0.18,East Hartford,Connecticut,6108,910.0,2015-09-29,165000.0,2015
for_sale,5,5,0.9,Glastonbury,Connecticut,6033,3776.0,1991-07-29,520000.0,1991
for_sale,3,3,0.42,Manchester,Connecticut,6042,1370.0,2005-10-20,294900.0,2005
for_sale,5,3,0.57,Vernon,Connecticut,6066,1428.0,2020-08-18,260000.0,2020
for_sale,5,3,0.1,Manchester,Connecticut,6042,1400.0,2004-11-29,239000.0,2004
for_sale,3,1,2.81,Marlborough,Connecticut,6447,1432.0,1992-08-31,139000.0,1992
for_sale,3,1,0.17,Manchester,Connecticut,6040,1350.0,2001-01-31,169000.0,2001
for_sale,5,3,0.69,Ellington,Connecticut,6029,2742.0,1997-10-31,425000.0,1997
for_sale,4,4,2.31,Ellington,Connecticut,6029,2892.0,2005-07-19,529900.0,2005
for_sale,3,1,0.28,Manchester,Connecticut,6042,1234.0,2002-03-28,164900.0,2002
for_sale,3,3,0.28,Manchester,Connecticut,6042,2388.0,1993-07-06,415000.0,1993
for_sale,3,2,0.66,Manchester,Connecticut,6042,1444.0,1989-08-30,274900.0,1989
for_sale,4,3,2.0,Stafford,Connecticut,6076,1332.0,2004-02-27,324900.0,2004
for_sale,3,3,2.59,Coventry,Connecticut,6238,1800.0,2021-10-18,384900.0,2021
for_sale,3,1,0.33,Manchester,Connecticut,6042,968.0,2018-08-01,219900.0,2018
for_sale,3,1,1.6,South Windsor,Connecticut,6074,1152.0,2010-03-23,225000.0,2010
for_sale,3,3,0.69,East Windsor,Connecticut,6016,2136.0,2020-10-05,354900.0,2020
for_sale,4,3,0.45,Vernon,Connecticut,6066,1527.0,2021-10-27,339900.0,2021
for_sale,3,2,0.38,South Windsor,Connecticut,6074,1284.0,2001-01-18,389900.0,2001
for_sale,4,4,0.31,Manchester,Connecticut,6042,1928.0,2010-06-04,265600.0,2010
for_sale,4,3,21.67,Columbia,Connecticut,6237,4120.0,2020-12-30,999999.0,2020
for_sale,3,1,0.25,Manchester,Connecticut,6040,1152.0,2007-10-01,224900.0,2007
for_sale,3,3,0.7,Manchester,Connecticut,6040,1930.0,2018-12-11,399900.0,2018
for_sale,5,1,0.15,Manchester,Connecticut,6040,1948.0,2000-12-01,199900.0,2000
for_sale,4,3,1.02,Ellington,Connecticut,6029,2451.0,2012-04-27,339900.0,2012
for_sale,3,3,0.98,Ellington,Connecticut,6029,1800.0,2007-07-06,344900.0,2007
for_sale,3,3,1.16,Marlborough,Connecticut,6447,1943.0,2009-08-17,447000.0,2009
for_sale,3,3,0.7,Ellington,Connecticut,6029,2679.0,2003-01-10,499900.0,2003
for_sale,3,3,0.92,Glastonbury,Connecticut,6033,1430.0,2019-05-31,439000.0,2019
for_sale,3,1,1.3,Monson,Massachusetts,1057,1674.0,2018-08-08,290000.0,2018
for_sale,3,2,0.17,Manchester,Connecticut,6040,1521.0,2005-08-09,209900.0,2005
for_sale,3,3,1.0,Tolland,Connecticut,6084,1234.0,1993-04-30,239999.0,1993
for_sale,7,3,0.52,Manchester,Connecticut,6040,3025.0,2014-06-30,365000.0,2014
for_sale,6,2,0.16,Athol,Massachusetts,1331,3500.0,2008-04-22,299000.0,2008
for_sale,3,1,0.2,Vernon,Connecticut,6066,1392.0,2008-02-25,218888.0,2008
for_sale,3,4,0.92,Ellington,Connecticut,6029,2129.0,2005-12-22,379900.0,2005
for_sale,4,3,0.52,Manchester,Connecticut,6040,3263.0,2015-02-11,369000.0,2015
for_sale,4,3,1.82,Tolland,Connecticut,6084,2664.0,2001-06-26,399900.0,2001
for_sale,5,7,2.61,Glastonbury,Connecticut,6033,6053.0,2013-12-18,1590000.0,2013
for_sale,3,2,0.39,Manchester,Connecticut,6042,1770.0,2018-04-16,289900.0,2018
for_sale,4,3,1.23,Tolland,Connecticut,6084,1400.0,2013-04-22,329900.0,2013
for_sale,5,4,0.97,Windsor,Connecticut,6095,2116.0,2006-05-10,398000.0,2006
for_sale,6,3,0.29,Manchester,Connecticut,6040,2808.0,1987-01-13,279900.0,1987
for_sale,3,2,0.26,Ellington,Connecticut,6029,1482.0,2008-12-04,285000.0,2008
for_sale,4,3,2.59,Coventry,Connecticut,6238,2654.0,2020-09-15,574900.0,2020
for_sale,4,2,0.57,Vernon,Connecticut,6066,1563.0,2014-10-01,299900.0,2014
for_sale,4,1,0.52,Marlborough,Connecticut,6447,1536.0,2007-06-28,234000.0,2007
for_sale,4,3,0.78,Vernon,Connecticut,6066,2102.0,1992-10-13,399900.0,1992
for_sale,3,3,1.01,Coventry,Connecticut,6238,2161.0,2021-04-01,399900.0,2021
for_sale,4,4,0.51,South Windsor,Connecticut,6074,2538.0,2004-06-21,370000.0,2004
for_sale,5,3,1.7,South Windsor,Connecticut,6074,3400.0,2009-04-27,499900.0,2009
for_sale,4,2,0.32,East Hartford,Connecticut,6118,1576.0,2018-01-19,269900.0,2018
for_sale,3,3,0.98,Somers,Connecticut,6071,1404.0,2019-07-09,349900.0,2019
for_sale,3,2,0.62,South Windsor,Connecticut,6074,1092.0,2012-08-01,289000.0,2012
for_sale,4,3,0.77,Vernon,Connecticut,6066,2663.0,2015-05-26,399000.0,2015
for_sale,2,2,0.56,Athol,Massachusetts,1331,1296.0,2003-06-23,259900.0,2003
for_sale,3,4,1.26,Marlborough,Connecticut,6447,1656.0,2020-07-13,365000.0,2020
for_sale,1,1,1.51,Coventry,Connecticut,6238,928.0,2020-12-14,199900.0,2020
for_sale,5,6,5.06,Glastonbury,Connecticut,6033,3390.0,2004-08-31,950000.0,2004
for_sale,3,2,1.0,Marlborough,Connecticut,6447,1236.0,2007-02-20,329900.0,2007
for_sale,3,2,0.3,Manchester,Connecticut,6042,1120.0,1990-08-17,249000.0,1990
for_sale,3,1,0.72,Tolland,Connecticut,6084,1188.0,2018-09-26,270000.0,2018
for_sale,3,3,2.97,Tolland,Connecticut,6084,2886.0,2020-09-01,450000.0,2020
for_sale,4,4,0.22,Athol,Massachusetts,1331,2954.0,2007-02-14,314900.0,2007
for_sale,3,2,1.08,Hebron,Connecticut,6248,1478.0,2017-10-26,300000.0,2017
for_sale,2,1,0.45,Somers,Connecticut,6071,846.0,2013-09-17,189900.0,2013
for_sale,3,1,1.15,Columbia,Connecticut,6237,1827.0,2017-12-04,340000.0,2017
for_sale,3,2,1.04,Tolland,Connecticut,6084,1896.0,2007-10-10,379900.0,2007
for_sale,3,2,0.16,East Windsor,Connecticut,6016,1320.0,2021-04-06,214900.0,2021
for_sale,2,1,0.14,Manchester,Connecticut,6040,1030.0,2020-06-02,189900.0,2020
for_sale,3,2,3.04,Tolland,Connecticut,6084,1120.0,2017-03-16,289000.0,2017
for_sale,3,2,1.35,Ellington,Connecticut,6029,1612.0,2012-03-20,329900.0,2012
for_sale,3,2,0.86,Marlborough,Connecticut,6447,1400.0,2020-09-28,335000.0,2020
for_sale,4,3,1.33,Glastonbury,Connecticut,6033,1376.0,2017-08-01,400000.0,2017
for_sale,3,1,0.23,Coventry,Connecticut,6238,1258.0,2018-10-02,174000.0,2018
for_sale,3,3,0.35,Glastonbury,Connecticut,6033,1296.0,1998-08-31,299900.0,1998
for_sale,5,3,0.65,Vernon,Connecticut,6066,1867.0,2002-07-29,260000.0,2002
for_sale,4,2,1.45,Vernon,Connecticut,6066,1772.0,2018-05-09,274900.0,2018
for_sale,2,3,0.26,Manchester,Connecticut,6042,1229.0,2013-08-28,224900.0,2013
for_sale,5,4,5.54,Glastonbury,Connecticut,6033,5503.0,2006-09-18,999900.0,2006
for_sale,3,2,0.94,Ellington,Connecticut,6029,1939.0,2021-06-16,469900.0,2021
for_sale,4,4,2.58,Vernon,Connecticut,6066,3072.0,2019-10-07,549900.0,2019
for_sale,3,3,0.79,Ellington,Connecticut,6029,2081.0,1991-08-02,340000.0,1991
for_sale,3,3,0.48,South Windsor,Connecticut,6074,1872.0,2020-06-17,369900.0,2020
for_sale,3,2,1.37,Manchester,Connecticut,6040,1526.0,2017-09-25,329900.0,2017
for_sale,3,2,0.49,Manchester,Connecticut,6042,2304.0,2008-03-18,259500.0,2008
for_sale,3,1,0.32,Vernon,Connecticut,6066,1132.0,2003-08-22,199900.0,2003
for_sale,4,3,2.2,Somers,Connecticut,6071,4223.0,1998-03-19,699900.0,1998
for_sale,4,2,0.23,East Hartford,Connecticut,6108,1529.0,2001-11-05,224900.0,2001
for_sale,3,3,1.48,Andover,Connecticut,6232,1124.0,2021-09-13,299000.0,2021
for_sale,4,4,4.19,Stafford,Connecticut,6076,2166.0,2003-10-23,285000.0,2003
for_sale,4,2,0.36,Bolton,Connecticut,6043,2208.0,2020-07-13,319900.0,2020
for_sale,3,3,0.43,Vernon,Connecticut,6066,1471.0,2016-05-26,279900.0,2016
for_sale,2,2,0.34,Tolland,Connecticut,6084,960.0,2009-04-30,224500.0,2009
for_sale,4,4,0.57,Glastonbury,Connecticut,6033,1920.0,2021-04-29,444900.0,2021
for_sale,3,2,0.46,Bolton,Connecticut,6042,1426.0,2019-07-18,274900.0,2019
for_sale,3,2,1.34,Willington,Connecticut,6279,960.0,2015-05-01,170000.0,2015
for_sale,4,2,3.5,Royalston,Massachusetts,1368,3200.0,1996-02-16,477000.0,1996
for_sale,2,1,1.09,Stafford,Connecticut,6076,1106.0,2010-07-29,200000.0,2010
for_sale,3,2,0.17,Manchester,Connecticut,6040,1319.0,1987-11-12,209000.0,1987
for_sale,3,3,3.04,Templeton,Massachusetts,1468,1632.0,1998-05-15,499900.0,1998
for_sale,3,2,1.26,Marlborough,Connecticut,6447,1286.0,1993-07-29,349900.0,1993
for_sale,3,3,6.23,Coventry,Connecticut,6238,1531.0,2021-04-28,299900.0,2021
for_sale,3,3,1.04,Tolland,Connecticut,6084,1924.0,2002-06-10,312000.0,2002
for_sale,4,2,0.14,East Hartford,Connecticut,6108,1606.0,2021-04-05,229000.0,2021
for_sale,5,3,0.24,Athol,Massachusetts,1331,2314.0,2008-11-05,225000.0,2008
for_sale,4,2,0.96,Stafford,Connecticut,6076,1426.0,2020-08-06,229900.0,2020
for_sale,3,2,0.8,Andover,Connecticut,6232,996.0,2005-03-01,334000.0,2005
for_sale,3,2,0.66,South Windsor,Connecticut,6074,2313.0,2004-07-08,439000.0,2004
for_sale,2,1,1.99,Coventry,Connecticut,6238,1120.0,1996-05-31,239900.0,1996
for_sale,3,2,1.52,Coventry,Connecticut,6238,1600.0,2019-12-31,349900.0,2019
for_sale,3,2,0.68,South Windsor,Connecticut,6074,1600.0,2012-06-08,349900.0,2012
for_sale,6,5,0.31,Manchester,Connecticut,6040,4048.0,2006-07-06,499900.0,2006
for_sale,4,4,0.9,South Windsor,Connecticut,6074,3520.0,1988-07-01,719000.0,1988
for_sale,6,4,0.14,Manchester,Connecticut,6040,2176.0,1989-05-19,365000.0,1989
for_sale,3,3,0.17,Warren,Massachusetts,1092,1400.0,2021-06-16,269900.0,2021
for_sale,4,3,1.25,Marlborough,Connecticut,6447,2124.0,2000-06-29,319900.0,2000
for_sale,4,2,2.57,Willington,Connecticut,6279,1646.0,2019-06-24,340000.0,2019
for_sale,3,2,3.02,Tolland,Connecticut,6084,1735.0,1994-01-18,279900.0,1994
for_sale,3,2,1.45,Coventry,Connecticut,6238,1414.0,2002-10-31,294900.0,2002
for_sale,2,1,0.31,Vernon,Connecticut,6066,1780.0,2005-03-16,294900.0,2005
for_sale,4,3,1.14,Tolland,Connecticut,6084,2290.0,1996-11-01,449900.0,1996
for_sale,4,3,1.58,Tolland,Connecticut,6084,2724.0,2015-05-28,499900.0,2015
for_sale,3,2,0.23,Coventry,Connecticut,6238,1748.0,2010-04-14,299900.0,2010
for_sale,3,2,0.4,South Windsor,Connecticut,6074,1860.0,2007-07-24,389000.0,2007
for_sale,2,1,0.14,Manchester,Connecticut,6042,725.0,2017-08-04,189900.0,2017
for_sale,4,4,0.96,Ellington,Connecticut,6029,3127.0,2016-11-14,695000.0,2016
for_sale,8,2,0.1,West Brookfield,Massachusetts,1585,2332.0,2006-01-31,289000.0,2006
for_sale,5,2,0.68,Athol,Massachusetts,1331,2294.0,1985-10-01,299000.0,1985
for_sale,6,3,8.11,Phillipston,Massachusetts,1331,4197.0,2004-05-12,949000.0,2004
for_sale,4,3,1.0,Tolland,Connecticut,6084,2192.0,2019-04-08,350000.0,2019
for_sale,4,4,0.79,Manchester,Connecticut,6040,2722.0,2000-05-10,474500.0,2000
for_sale,4,3,0.68,Vernon,Connecticut,6066,2090.0,2020-07-24,359900.0,2020
for_sale,2,1,0.21,Athol,Massachusetts,1331,988.0,2003-09-26,249900.0,2003
for_sale,3,3,0.36,East Hartford,Connecticut,6118,1274.0,2021-10-15,329900.0,2021
for_sale,3,2,3.2,Coventry,Connecticut,6238,1730.0,2021-10-13,379900.0,2021
for_sale,3,3,1.4,East Windsor,Connecticut,6016,2028.0,2019-10-15,469999.0,2019
for_sale,4,3,2.34,Suffield,Connecticut,6078,2955.0,2004-07-12,660000.0,2004
for_sale,3,1,0.35,Windsor Locks,Connecticut,6096,1344.0,2000-06-01,200000.0,2000
for_sale,3,3,0.9,Windsor,Connecticut,6095,2455.0,2020-09-15,439000.0,2020
for_sale,3,2,1.2,Suffield,Connecticut,6078,1589.0,2005-10-13,387000.0,2005
for_sale,2,1,0.44,East Brookfield,Massachusetts,1515,1200.0,2005-11-03,285000.0,2005
for_sale,3,2,0.67,Auburn,Massachusetts,1501,1700.0,2003-08-18,379999.0,2003
for_sale,4,3,0.23,Pittsfield,Massachusetts,1201,1920.0,1982-12-01,389000.0,1982
for_sale,6,3,2.56,Vernon,Vermont,5354,3108.0,2010-10-26,515000.0,2010
for_sale,6,4,8.53,Colrain,Massachusetts,1340,4280.0,2005-03-15,369000.0,2005
for_sale,7,2,0.2,Readsboro,Vermont,5350,2912.0,2020-07-02,152500.0,2020
for_sale,5,5,48.0,Stamford,Vermont,5352,5767.0,2006-04-14,1075000.0,2006
for_sale,2,2,8.7,Readsboro,Vermont,5350,1252.0,2019-06-24,239000.0,2019
for_sale,4,2,0.32,Colrain,Massachusetts,1340,3780.0,1998-12-11,75000.0,1998
for_sale,2,1,0.1,Rutland,Massachusetts,1543,824.0,2007-07-23,139900.0,2007
for_sale,7,3,0.08,Spencer,Massachusetts,1562,2400.0,2001-05-10,230000.0,2001
for_sale,2,1,0.19,Templeton,Massachusetts,1468,609.0,2006-08-10,215000.0,2006
for_sale,6,3,0.12,Gardner,Massachusetts,1440,4155.0,2000-12-08,349000.0,2000
for_sale,15,9,0.19,Worcester,Massachusetts,1604,14532.0,2004-04-27,1495000.0,2004
for_sale,2,1,1.05,Charlton,Massachusetts,1507,1768.0,2005-08-30,290000.0,2005
for_sale,4,5,1.44,Spencer,Massachusetts,1562,4701.0,2001-07-17,950000.0,2001
for_sale,4,2,0.23,Worcester,Massachusetts,1602,2016.0,1999-09-24,448999.0,1999
for_sale,3,3,10.88,Auburn,Massachusetts,1501,2498.0,2002-03-15,779800.0,2002
for_sale,3,2,1.38,Oxford,Massachusetts,1540,1568.0,1992-06-30,465000.0,1992
for_sale,3,2,0.12,Worcester,Massachusetts,1604,1225.0,2006-08-29,214200.0,2006
for_sale,4,3,1.08,Millbury,Massachusetts,1527,2771.0,2005-01-31,495000.0,2005
for_sale,4,2,1.84,Sutton,Massachusetts,1590,3590.0,1987-09-01,600000.0,1987
for_sale,3,2,0.05,Worcester,Massachusetts,1610,1568.0,2009-11-16,310000.0,2009
for_sale,9,2,0.3,Spencer,Massachusetts,1562,2634.0,1998-08-31,320000.0,1998
for_sale,5,2,0.07,Worcester,Massachusetts,1605,2074.0,2007-08-10,349000.0,2007
for_sale,7,3,0.4,Spencer,Massachusetts,1562,4208.0,2005-08-19,399000.0,2005
for_sale,3,2,0.29,Worcester,Massachusetts,1603,1575.0,2008-03-07,374900.0,2008
for_sale,3,1,0.23,Worcester,Massachusetts,1605,1036.0,2005-06-07,289000.0,2005
for_sale,3,4,2.01,Spencer,Massachusetts,1562,3468.0,2002-10-08,799900.0,2002
for_sale,3,2,1.4,Auburn,Massachusetts,1501,1664.0,1999-06-23,420000.0,1999
for_sale,8,2,0.69,Gardner,Massachusetts,1440,2300.0,1994-06-03,399000.0,1994
for_sale,3,1,0.09,Worcester,Massachusetts,1610,1235.0,2005-09-08,260000.0,2005
for_sale,3,3,0.19,Worcester,Massachusetts,1606,1804.0,2005-11-30,499000.0,2005
for_sale,4,2,0.15,Worcester,Massachusetts,1602,1500.0,2007-06-18,394900.0,2007
for_sale,3,2,0.21,Worcester,Massachusetts,1602,1712.0,1990-12-07,350000.0,1990
for_sale,8,4,0.1,Worcester,Massachusetts,1610,3678.0,1993-03-08,524900.0,1993
for_sale,4,2,0.11,Worcester,Massachusetts,1605,1976.0,1995-02-01,444900.0,1995
for_sale,4,3,0.18,Worcester,Massachusetts,1606,1440.0,1998-04-03,390000.0,1998
for_sale,3,2,0.13,Spencer,Massachusetts,1562,1872.0,2008-07-24,197500.0,2008
for_sale,4,3,1.32,Sturbridge,Massachusetts,1566,2208.0,2007-02-27,565000.0,2007
for_sale,4,3,0.36,Worcester,Massachusetts,1602,2133.0,2003-07-01,399000.0,2003
for_sale,4,3,2.41,Sutton,Massachusetts,1590,3480.0,2001-04-27,749000.0,2001
for_sale,3,2,0.54,Worcester,Massachusetts,1607,1536.0,2006-12-14,650000.0,2006
for_sale,4,1,0.12,Worcester,Massachusetts,1607,1248.0,2003-02-14,249900.0,2003
for_sale,7,3,0.37,Worcester,Massachusetts,1605,2320.0,1999-11-01,640000.0,1999
for_sale,3,2,0.15,Worcester,Massachusetts,1604,1745.0,2009-11-04,389900.0,2009
for_sale,3,3,0.05,Worcester,Massachusetts,1604,1824.0,2007-07-10,449900.0,2007
for_sale,3,1,0.53,Grafton,Massachusetts,1560,800.0,2019-04-18,169900.0,2019
for_sale,3,2,1.19,Templeton,Massachusetts,1468,1940.0,2010-10-06,379000.0,2010
for_sale,3,1,0.18,Auburn,Massachusetts,1501,840.0,1999-08-24,209900.0,1999
for_sale,2,1,0.09,Gardner,Massachusetts,1440,663.0,1995-08-10,99000.0,1995
for_sale,3,1,0.53,Holden,Massachusetts,1520,1198.0,1996-10-24,359900.0,1996
for_sale,3,2,0.46,Gardner,Massachusetts,1440,1436.0,1988-01-28,324900.0,1988
for_sale,3,4,1.06,Spencer,Massachusetts,1562,4600.0,1992-12-01,950000.0,1992
for_sale,4,2,0.23,Worcester,Massachusetts,1604,1768.0,2004-07-01,399900.0,2004
for_sale,4,3,0.51,Worcester,Massachusetts,1609,3040.0,1996-08-26,525000.0,1996
for_sale,2,1,0.13,Worcester,Massachusetts,1602,1345.0,2000-02-16,259000.0,2000
for_sale,9,3,0.34,Auburn,Massachusetts,1501,3882.0,2007-01-16,550000.0,2007
for_sale,3,1,0.52,Auburn,Massachusetts,1501,1158.0,1999-09-08,300000.0,1999
for_sale,3,1,0.21,Leicester,Massachusetts,1524,960.0,2004-05-27,315000.0,2004
for_sale,9,3,0.16,Worcester,Massachusetts,1610,4077.0,2000-05-11,629900.0,2000
for_sale,3,3,0.29,Worcester,Massachusetts,1609,2080.0,2007-03-07,549000.0,2007
for_sale,2,1,0.34,Auburn,Massachusetts,1501,1075.0,1999-06-07,349900.0,1999
for_sale,12,2,0.14,Worcester,Massachusetts,1605,3160.0,2007-02-08,499000.0,2007
for_sale,3,2,0.12,Worcester,Massachusetts,1604,1332.0,2000-09-11,299000.0,2000
for_sale,3,2,0.16,Worcester,Massachusetts,1604,1151.0,2001-08-29,274865.0,2001
for_sale,3,2,0.86,Spencer,Massachusetts,1562,1521.0,2003-01-07,180000.0,2003
for_sale,3,3,0.1,Worcester,Massachusetts,1604,2094.0,1992-12-29,299900.0,1992
for_sale,4,2,0.07,Spencer,Massachusetts,1562,1632.0,1995-06-21,210000.0,1995
for_sale,3,2,0.23,Holden,Massachusetts,1520,1125.0,1988-09-30,399900.0,1988
